student_id,attempt_id,course_id,semester,week,weekly_grade,attendance,assignment_score,quiz_score,submission_delay_days,corrections_count,assignment_completed,quiz_completed,midterm_score,attendance_rate_to_date,average_weekly_grade_to_date,average_assignment_score_to_date,average_quiz_score_to_date,mean_submission_delay_days_to_date,corrections_count_to_date,assignments_completed_to_date,quizzes_completed_to_date,midterm_score_available,final_exam_score_audit_only,final_course_score,final_gpa,course_outcome,learning_pace
S0248,S0248-ST203-2,ST203,2,11,43.05,100.0,,58.08,0.4,0,0,1,48.58,100.0,46.78,48.68,53.38,0.3,5,3,4,48.58,,57.32,0.0,enroll,on_track
S0248,S0248-ST203-2,ST203,2,12,52.91,100.0,53.79,,0.18,2,1,0,48.58,100.0,47.29,49.96,53.38,0.29,7,4,4,48.58,,57.32,0.0,enroll,on_track
S0248,S0248-ST203-2,ST203,2,13,44.6,100.0,,,0.0,0,0,0,48.58,100.0,47.08,49.96,53.38,0.27,7,4,4,48.58,,57.32,0.0,enroll,on_track
S0248,S0248-ST203-2,ST203,2,14,40.5,100.0,,,0.0,0,0,0,48.58,100.0,46.61,49.96,53.38,0.25,7,4,4,48.58,63.83,57.32,0.0,enroll,on_track
S0248,S0248-AI204-2,AI204,2,1,52.39,100.0,,,0.0,0,0,0,,100.0,52.39,,,0.0,0,0,0,,,53.82,0.0,enroll,behind
S0248,S0248-AI204-2,AI204,2,2,51.03,100.0,,54.22,0.79,0,0,1,,100.0,51.71,,54.22,0.4,0,0,1,,,53.82,0.0,enroll,behind
S0248,S0248-AI204-2,AI204,2,3,44.98,100.0,39.72,,3.85,1,1,0,,100.0,49.47,39.72,54.22,1.55,1,1,1,,,53.82,0.0,enroll,behind
S0248,S0248-AI204-2,AI204,2,4,52.9,100.0,,,0.0,0,0,0,,100.0,50.33,39.72,54.22,1.16,1,1,1,,,53.82,0.0,enroll,behind
S0248,S0248-AI204-2,AI204,2,5,38.85,100.0,,40.83,0.79,0,0,1,,100.0,48.03,39.72,47.53,1.09,1,1,2,,,53.82,0.0,enroll,behind
S0248,S0248-AI204-2,AI204,2,6,53.9,100.0,50.9,,0.04,0,1,0,,100.0,49.01,45.31,47.53,0.91,1,2,2,,,53.82,0.0,enroll,behind
S0248,S0248-AI204-2,AI204,2,7,40.68,100.0,,,0.0,1,0,0,53.22,100.0,47.82,45.31,47.53,0.78,2,2,2,53.22,,53.82,0.0,enroll,behind
S0248,S0248-AI204-2,AI204,2,8,42.2,100.0,,50.78,0.51,0,0,1,53.22,100.0,47.12,45.31,48.61,0.75,2,2,3,53.22,,53.82,0.0,enroll,behind
S0248,S0248-AI204-2,AI204,2,9,51.46,100.0,48.03,,0.1,0,1,0,53.22,100.0,47.6,46.22,48.61,0.68,2,3,3,53.22,,53.82,0.0,enroll,behind
S0248,S0248-AI204-2,AI204,2,10,57.89,100.0,,,0.0,1,0,0,53.22,100.0,48.63,46.22,48.61,0.61,3,3,3,53.22,,53.82,0.0,enroll,behind
S0248,S0248-AI204-2,AI204,2,11,53.26,0.0,,55.77,0.51,1,0,1,53.22,90.91,49.05,46.22,50.4,0.6,4,3,4,53.22,,53.82,0.0,enroll,behind
S0248,S0248-AI204-2,AI204,2,12,43.79,100.0,58.24,,1.74,0,1,0,53.22,91.67,48.61,49.22,50.4,0.69,4,4,4,53.22,,53.82,0.0,enroll,behind
S0248,S0248-AI204-2,AI204,2,13,50.3,100.0,,,0.0,0,0,0,53.22,92.31,48.74,49.22,50.4,0.64,4,4,4,53.22,,53.82,0.0,enroll,behind
S0248,S0248-AI204-2,AI204,2,14,54.15,100.0,,,0.0,2,0,0,53.22,92.86,49.13,49.22,50.4,0.6,6,4,4,53.22,43.82,53.82,0.0,enroll,behind
S0249,S0249-PY101-1,PY101,1,1,69.3,100.0,,,0.0,0,0,0,,100.0,69.3,,,0.0,0,0,0,,,64.85,0.0,enroll,on_track
S0249,S0249-PY101-1,PY101,1,2,58.27,100.0,,59.02,0.27,0,0,1,,100.0,63.78,,59.02,0.13,0,0,1,,,64.85,0.0,enroll,on_track
S0249,S0249-PY101-1,PY101,1,3,77.22,100.0,78.86,,0.09,0,1,0,,100.0,68.26,78.86,59.02,0.12,0,1,1,,,64.85,0.0,enroll,on_track
S0249,S0249-PY101-1,PY101,1,4,74.8,100.0,,,0.0,0,0,0,,100.0,69.9,78.86,59.02,0.09,0,1,1,,,64.85,0.0,enroll,on_track
S0249,S0249-PY101-1,PY101,1,5,61.82,100.0,,,0.0,0,0,0,,100.0,68.28,78.86,59.02,0.07,0,1,1,,,64.85,0.0,enroll,on_track
S0249,S0249-PY101-1,PY101,1,6,68.09,100.0,61.85,,0.39,0,1,0,,100.0,68.25,70.36,59.02,0.12,0,2,1,,,64.85,0.0,enroll,on_track
S0249,S0249-PY101-1,PY101,1,7,61.55,0.0,,,0.0,0,0,0,66.64,85.71,67.29,70.36,59.02,0.11,0,2,1,66.64,,64.85,0.0,enroll,on_track
S0249,S0249-PY101-1,PY101,1,8,61.9,100.0,,63.51,0.54,0,0,1,66.64,87.5,66.62,70.36,61.26,0.16,0,2,2,66.64,,64.85,0.0,enroll,on_track
S0249,S0249-PY101-1,PY101,1,9,63.8,100.0,65.63,,0.66,0,1,0,66.64,88.89,66.3,68.78,61.26,0.22,0,3,2,66.64,,64.85,0.0,enroll,on_track
S0249,S0249-PY101-1,PY101,1,10,67.06,0.0,,,0.0,0,0,0,66.64,80.0,66.38,68.78,61.26,0.19,0,3,2,66.64,,64.85,0.0,enroll,on_track
S0249,S0249-PY101-1,PY101,1,11,83.46,100.0,,82.83,1.57,0,0,1,66.64,81.82,67.93,68.78,68.45,0.32,0,3,3,66.64,,64.85,0.0,enroll,on_track
S0249,S0249-PY101-1,PY101,1,12,89.03,100.0,79.97,,0.16,0,1,0,66.64,83.33,69.69,71.58,68.45,0.31,0,4,3,66.64,,64.85,0.0,enroll,on_track
S0249,S0249-PY101-1,PY101,1,13,71.61,100.0,,,0.0,0,0,0,66.64,84.62,69.84,71.58,68.45,0.28,0,4,3,66.64,,64.85,0.0,enroll,on_track
S0249,S0249-PY101-1,PY101,1,14,64.48,100.0,,,0.0,0,0,0,66.64,85.71,69.46,71.58,68.45,0.26,0,4,3,66.64,63.66,64.85,0.0,enroll,on_track
S0249,S0249-DS102-1,DS102,1,1,68.69,100.0,,,0.0,0,0,0,,100.0,68.69,,,0.0,0,0,0,,,70.42,2.54,pass,on_track
S0249,S0249-DS102-1,DS102,1,2,67.85,100.0,,73.8,0.0,0,0,1,,100.0,68.27,,73.8,0.0,0,0,1,,,70.42,2.54,pass,on_track
S0249,S0249-DS102-1,DS102,1,3,57.98,100.0,54.89,,0.21,0,1,0,,100.0,64.84,54.89,73.8,0.07,0,1,1,,,70.42,2.54,pass,on_track
S0249,S0249-DS102-1,DS102,1,4,62.77,100.0,,,0.0,0,0,0,,100.0,64.32,54.89,73.8,0.05,0,1,1,,,70.42,2.54,pass,on_track
S0249,S0249-DS102-1,DS102,1,5,56.38,100.0,,63.5,0.66,1,0,1,,100.0,62.73,54.89,68.65,0.18,1,1,2,,,70.42,2.54,pass,on_track
S0249,S0249-DS102-1,DS102,1,6,73.76,100.0,62.78,,0.34,0,1,0,,100.0,64.57,58.84,68.65,0.2,1,2,2,,,70.42,2.54,pass,on_track
S0249,S0249-DS102-1,DS102,1,7,76.47,100.0,,,0.0,0,0,0,65.13,100.0,66.27,58.84,68.65,0.17,1,2,2,65.13,,70.42,2.54,pass,on_track
S0249,S0249-DS102-1,DS102,1,8,65.37,100.0,,70.88,0.22,0,0,1,65.13,100.0,66.16,58.84,69.39,0.18,1,2,3,65.13,,70.42,2.54,pass,on_track
S0249,S0249-DS102-1,DS102,1,9,70.24,100.0,50.93,,0.01,0,1,0,65.13,100.0,66.61,56.2,69.39,0.16,1,3,3,65.13,,70.42,2.54,pass,on_track
S0249,S0249-DS102-1,DS102,1,10,66.04,100.0,,,0.0,0,0,0,65.13,100.0,66.56,56.2,69.39,0.15,1,3,3,65.13,,70.42,2.54,pass,on_track
S0249,S0249-DS102-1,DS102,1,11,80.21,100.0,,,0.0,0,0,0,65.13,100.0,67.8,56.2,69.39,0.13,1,3,3,65.13,,70.42,2.54,pass,on_track
S0249,S0249-DS102-1,DS102,1,12,75.64,100.0,87.75,,0.58,0,1,0,65.13,100.0,68.45,64.09,69.39,0.17,1,4,3,65.13,,70.42,2.54,pass,on_track
S0249,S0249-DS102-1,DS102,1,13,68.26,0.0,,,0.0,0,0,0,65.13,92.31,68.44,64.09,69.39,0.16,1,4,3,65.13,,70.42,2.54,pass,on_track
S0249,S0249-DS102-1,DS102,1,14,77.26,100.0,,,0.0,0,0,0,65.13,92.86,69.07,64.09,69.39,0.14,1,4,3,65.13,73.31,70.42,2.54,pass,on_track
S0249,S0249-ML201-1,ML201,1,1,60.15,100.0,,,0.0,0,0,0,,100.0,60.15,,,0.0,0,0,0,,,62.28,0.0,enroll,on_track
S0249,S0249-ML201-1,ML201,1,2,81.22,100.0,,62.83,0.06,0,0,1,,100.0,70.68,,62.83,0.03,0,0,1,,,62.28,0.0,enroll,on_track
S0249,S0249-ML201-1,ML201,1,3,61.8,0.0,54.59,,0.47,0,1,0,,66.67,67.72,54.59,62.83,0.18,0,1,1,,,62.28,0.0,enroll,on_track
S0249,S0249-ML201-1,ML201,1,4,62.71,100.0,,,0.0,0,0,0,,75.0,66.47,54.59,62.83,0.13,0,1,1,,,62.28,0.0,enroll,on_track
S0249,S0249-ML201-1,ML201,1,5,69.21,100.0,,50.99,0.16,0,0,1,,80.0,67.02,54.59,56.91,0.14,0,1,2,,,62.28,0.0,enroll,on_track
S0249,S0249-ML201-1,ML201,1,6,62.1,100.0,,,0.0,0,0,0,,83.33,66.2,54.59,56.91,0.12,0,1,2,,,62.28,0.0,enroll,on_track
S0249,S0249-ML201-1,ML201,1,7,63.51,100.0,,,0.0,0,0,0,64.79,85.71,65.81,54.59,56.91,0.1,0,1,2,64.79,,62.28,0.0,enroll,on_track
S0249,S0249-ML201-1,ML201,1,8,68.76,100.0,,70.57,0.86,0,0,1,64.79,87.5,66.18,54.59,61.46,0.19,0,1,3,64.79,,62.28,0.0,enroll,on_track
S0249,S0249-ML201-1,ML201,1,9,75.82,100.0,73.85,,0.01,0,1,0,64.79,88.89,67.25,64.22,61.46,0.17,0,2,3,64.79,,62.28,0.0,enroll,on_track
S0249,S0249-ML201-1,ML201,1,10,74.82,0.0,,,0.0,0,0,0,64.79,80.0,68.01,64.22,61.46,0.16,0,2,3,64.79,,62.28,0.0,enroll,on_track
S0249,S0249-ML201-1,ML201,1,11,62.75,100.0,,53.28,0.37,0,0,1,64.79,81.82,67.53,64.22,59.42,0.18,0,2,4,64.79,,62.28,0.0,enroll,on_track
S0249,S0249-ML201-1,ML201,1,12,64.96,100.0,,,0.0,0,0,0,64.79,83.33,67.32,64.22,59.42,0.16,0,2,4,64.79,,62.28,0.0,enroll,on_track
S0249,S0249-ML201-1,ML201,1,13,60.78,100.0,,,0.0,0,0,0,64.79,84.62,66.81,64.22,59.42,0.15,0,2,4,64.79,,62.28,0.0,enroll,on_track
S0249,S0249-ML201-1,ML201,1,14,58.92,100.0,,,0.0,0,0,0,64.79,85.71,66.25,64.22,59.42,0.14,0,2,4,64.79,65.11,62.28,0.0,enroll,on_track
S0249,S0249-ST203-1,ST203,1,1,74.47,100.0,,,0.0,0,0,0,,100.0,74.47,,,0.0,0,0,0,,,72.0,2.7,pass,on_track
S0249,S0249-ST203-1,ST203,1,2,77.15,100.0,,65.09,0.73,0,0,1,,100.0,75.81,,65.09,0.37,0,0,1,,,72.0,2.7,pass,on_track
S0249,S0249-ST203-1,ST203,1,3,77.04,100.0,79.53,,0.14,0,1,0,,100.0,76.22,79.53,65.09,0.29,0,1,1,,,72.0,2.7,pass,on_track
S0249,S0249-ST203-1,ST203,1,4,78.49,100.0,,,0.0,0,0,0,,100.0,76.79,79.53,65.09,0.22,0,1,1,,,72.0,2.7,pass,on_track
S0249,S0249-ST203-1,ST203,1,5,62.56,100.0,,49.65,0.78,0,0,1,,100.0,73.94,79.53,57.37,0.33,0,1,2,,,72.0,2.7,pass,on_track
S0249,S0249-ST203-1,ST203,1,6,62.95,100.0,,,0.0,0,0,0,,100.0,72.11,79.53,57.37,0.27,0,1,2,,,72.0,2.7,pass,on_track
S0249,S0249-ST203-1,ST203,1,7,83.52,100.0,,,0.0,1,0,0,75.54,100.0,73.74,79.53,57.37,0.24,1,1,2,75.54,,72.0,2.7,pass,on_track
S0249,S0249-ST203-1,ST203,1,8,72.4,100.0,,74.03,0.54,0,0,1,75.54,100.0,73.57,79.53,62.92,0.27,1,1,3,75.54,,72.0,2.7,pass,on_track
S0249,S0249-ST203-1,ST203,1,9,68.47,100.0,53.52,,0.48,0,1,0,75.54,100.0,73.01,66.52,62.92,0.3,1,2,3,75.54,,72.0,2.7,pass,on_track
S0249,S0249-ST203-1,ST203,1,10,63.46,100.0,,,0.0,0,0,0,75.54,100.0,72.05,66.52,62.92,0.27,1,2,3,75.54,,72.0,2.7,pass,on_track
S0249,S0249-ST203-1,ST203,1,11,75.01,100.0,,,0.0,0,0,0,75.54,100.0,72.32,66.52,62.92,0.24,1,2,3,75.54,,72.0,2.7,pass,on_track
S0249,S0249-ST203-1,ST203,1,12,79.65,0.0,76.54,,0.34,0,1,0,75.54,91.67,72.93,69.86,62.92,0.25,1,3,3,75.54,,72.0,2.7,pass,on_track
S0249,S0249-ST203-1,ST203,1,13,73.95,100.0,,,0.0,0,0,0,75.54,92.31,73.01,69.86,62.92,0.23,1,3,3,75.54,,72.0,2.7,pass,on_track
S0249,S0249-ST203-1,ST203,1,14,70.6,100.0,,,0.0,0,0,0,75.54,92.86,72.84,69.86,62.92,0.21,1,3,3,75.54,55.63,72.0,2.7,pass,on_track
S0249,S0249-AI204-1,AI204,1,1,59.44,0.0,,,0.0,1,0,0,,0.0,59.44,,,0.0,1,0,0,,,62.29,0.0,enroll,on_track
S0249,S0249-AI204-1,AI204,1,2,61.23,0.0,,55.78,0.26,0,0,1,,0.0,60.33,,55.78,0.13,1,0,1,,,62.29,0.0,enroll,on_track
S0249,S0249-AI204-1,AI204,1,3,66.16,100.0,66.68,,0.28,0,1,0,,33.33,62.28,66.68,55.78,0.18,1,1,1,,,62.29,0.0,enroll,on_track
S0249,S0249-AI204-1,AI204,1,4,56.49,100.0,,,0.0,0,0,0,,50.0,60.83,66.68,55.78,0.14,1,1,1,,,62.29,0.0,enroll,on_track
S0249,S0249-AI204-1,AI204,1,5,58.28,100.0,,51.15,0.5,0,0,1,,60.0,60.32,66.68,53.47,0.21,1,1,2,,,62.29,0.0,enroll,on_track
S0249,S0249-AI204-1,AI204,1,6,57.51,0.0,53.36,,0.16,0,1,0,,50.0,59.85,60.02,53.47,0.2,1,2,2,,,62.29,0.0,enroll,on_track
S0249,S0249-AI204-1,AI204,1,7,64.1,0.0,,,0.0,0,0,0,59.45,42.86,60.46,60.02,53.47,0.17,1,2,2,59.45,,62.29,0.0,enroll,on_track
S0249,S0249-AI204-1,AI204,1,8,66.19,100.0,,69.03,0.8,0,0,1,59.45,50.0,61.18,60.02,58.65,0.25,1,2,3,59.45,,62.29,0.0,enroll,on_track
S0249,S0249-AI204-1,AI204,1,9,69.57,100.0,,,0.0,0,0,0,59.45,55.56,62.11,60.02,58.65,0.22,1,2,3,59.45,,62.29,0.0,enroll,on_track
S0249,S0249-AI204-1,AI204,1,10,56.49,100.0,,,0.0,0,0,0,59.45,60.0,61.55,60.02,58.65,0.2,1,2,3,59.45,,62.29,0.0,enroll,on_track
S0249,S0249-AI204-1,AI204,1,11,76.83,100.0,,,0.0,0,0,0,59.45,63.64,62.94,60.02,58.65,0.18,1,2,3,59.45,,62.29,0.0,enroll,on_track
S0249,S0249-AI204-1,AI204,1,12,57.46,100.0,58.28,,0.84,0,1,0,59.45,66.67,62.48,59.44,58.65,0.24,1,3,3,59.45,,62.29,0.0,enroll,on_track
S0249,S0249-AI204-1,AI204,1,13,60.19,100.0,,,0.0,0,0,0,59.45,69.23,62.3,59.44,58.65,0.22,1,3,3,59.45,,62.29,0.0,enroll,on_track
S0249,S0249-AI204-1,AI204,1,14,55.08,100.0,,,0.0,0,0,0,59.45,71.43,61.79,59.44,58.65,0.2,1,3,3,59.45,73.16,62.29,0.0,enroll,on_track
S0249,S0249-PY101-2,PY101,2,1,71.75,100.0,,,0.0,0,0,0,,100.0,71.75,,,0.0,0,0,0,,,70.44,2.54,pass,on_track
S0249,S0249-PY101-2,PY101,2,2,70.65,100.0,,50.15,0.25,0,0,1,,100.0,71.2,,50.15,0.13,0,0,1,,,70.44,2.54,pass,on_track
S0249,S0249-PY101-2,PY101,2,3,64.19,100.0,56.48,,0.39,0,1,0,,100.0,68.86,56.48,50.15,0.21,0,1,1,,,70.44,2.54,pass,on_track
S0249,S0249-PY101-2,PY101,2,4,52.34,100.0,,,0.0,1,0,0,,100.0,64.73,56.48,50.15,0.16,1,1,1,,,70.44,2.54,pass,on_track
S0249,S0249-PY101-2,PY101,2,5,67.94,100.0,,,0.0,2,0,0,,100.0,65.38,56.48,50.15,0.13,3,1,1,,,70.44,2.54,pass,on_track
S0249,S0249-PY101-2,PY101,2,6,70.67,100.0,76.9,,0.64,0,1,0,,100.0,66.26,66.69,50.15,0.21,3,2,1,,,70.44,2.54,pass,on_track
S0249,S0249-PY101-2,PY101,2,7,93.95,0.0,,,0.0,0,0,0,72.92,85.71,70.21,66.69,50.15,0.18,3,2,1,72.92,,70.44,2.54,pass,on_track
S0249,S0249-PY101-2,PY101,2,8,89.25,100.0,,76.0,0.16,0,0,1,72.92,87.5,72.59,66.69,63.07,0.18,3,2,2,72.92,,70.44,2.54,pass,on_track
S0249,S0249-PY101-2,PY101,2,9,74.98,100.0,,,0.0,0,0,0,72.92,88.89,72.86,66.69,63.07,0.16,3,2,2,72.92,,70.44,2.54,pass,on_track
S0249,S0249-PY101-2,PY101,2,10,66.65,100.0,,,0.0,0,0,0,72.92,90.0,72.24,66.69,63.07,0.14,3,2,2,72.92,,70.44,2.54,pass,on_track
S0249,S0249-PY101-2,PY101,2,11,70.63,100.0,,69.23,0.18,0,0,1,72.92,90.91,72.09,66.69,65.12,0.15,3,2,3,72.92,,70.44,2.54,pass,on_track
S0249,S0249-PY101-2,PY101,2,12,81.22,0.0,,,0.0,0,0,0,72.92,83.33,72.85,66.69,65.12,0.14,3,2,3,72.92,,70.44,2.54,pass,on_track
S0249,S0249-PY101-2,PY101,2,13,78.71,100.0,,,0.0,0,0,0,72.92,84.62,73.3,66.69,65.12,0.12,3,2,3,72.92,,70.44,2.54,pass,on_track
S0249,S0249-PY101-2,PY101,2,14,56.86,100.0,,,0.0,0,0,0,72.92,85.71,72.13,66.69,65.12,0.12,3,2,3,72.92,70.36,70.44,2.54,pass,on_track
S0249,S0249-DS102-2,DS102,2,1,60.85,100.0,,,0.0,0,0,0,,100.0,60.85,,,0.0,0,0,0,,,65.71,2.07,pass,on_track
S0249,S0249-DS102-2,DS102,2,2,65.62,100.0,,74.33,1.3,0,0,1,,100.0,63.24,,74.33,0.65,0,0,1,,,65.71,2.07,pass,on_track
S0249,S0249-DS102-2,DS102,2,3,52.38,100.0,63.8,,0.35,0,1,0,,100.0,59.62,63.8,74.33,0.55,0,1,1,,,65.71,2.07,pass,on_track
S0249,S0249-DS102-2,DS102,2,4,45.04,100.0,,,0.0,0,0,0,,100.0,55.97,63.8,74.33,0.41,0,1,1,,,65.71,2.07,pass,on_track
S0249,S0249-DS102-2,DS102,2,5,61.41,100.0,,,0.0,0,0,0,,100.0,57.06,63.8,74.33,0.33,0,1,1,,,65.71,2.07,pass,on_track
S0249,S0249-DS102-2,DS102,2,6,59.14,0.0,63.67,,0.35,0,1,0,,83.33,57.41,63.74,74.33,0.33,0,2,1,,,65.71,2.07,pass,on_track
S0249,S0249-DS102-2,DS102,2,7,61.71,100.0,,,0.0,0,0,0,59.31,85.71,58.02,63.74,74.33,0.29,0,2,1,59.31,,65.71,2.07,pass,on_track
S0249,S0249-DS102-2,DS102,2,8,73.46,100.0,,51.27,0.68,0,0,1,59.31,87.5,59.95,63.74,62.8,0.34,0,2,2,59.31,,65.71,2.07,pass,on_track
S0249,S0249-DS102-2,DS102,2,9,65.73,100.0,,,0.0,0,0,0,59.31,88.89,60.59,63.74,62.8,0.3,0,2,2,59.31,,65.71,2.07,pass,on_track
S0249,S0249-DS102-2,DS102,2,10,57.59,100.0,,,0.0,0,0,0,59.31,90.0,60.29,63.74,62.8,0.27,0,2,2,59.31,,65.71,2.07,pass,on_track
S0249,S0249-DS102-2,DS102,2,11,54.3,0.0,,39.94,1.18,0,0,1,59.31,81.82,59.75,63.74,55.18,0.35,0,2,3,59.31,,65.71,2.07,pass,on_track
S0249,S0249-DS102-2,DS102,2,12,52.14,100.0,39.32,,0.93,0,1,0,59.31,83.33,59.11,55.6,55.18,0.4,0,3,3,59.31,,65.71,2.07,pass,on_track
S0249,S0249-DS102-2,DS102,2,13,58.12,100.0,,,0.0,0,0,0,59.31,84.62,59.04,55.6,55.18,0.37,0,3,3,59.31,,65.71,2.07,pass,on_track
S0249,S0249-DS102-2,DS102,2,14,46.07,100.0,,,0.0,0,0,0,59.31,85.71,58.11,55.6,55.18,0.34,0,3,3,59.31,68.27,65.71,2.07,pass,on_track
S0249,S0249-ML201-2,ML201,2,1,68.59,100.0,,,0.0,0,0,0,,100.0,68.59,,,0.0,0,0,0,,,68.1,2.3,pass,on_track
S0249,S0249-ML201-2,ML201,2,2,80.39,0.0,,79.44,0.23,0,0,1,,50.0,74.49,,79.44,0.11,0,0,1,,,68.1,2.3,pass,on_track
S0249,S0249-ML201-2,ML201,2,3,61.06,100.0,45.6,,0.1,0,1,0,,66.67,70.01,45.6,79.44,0.11,0,1,1,,,68.1,2.3,pass,on_track
S0249,S0249-ML201-2,ML201,2,4,57.12,100.0,,,0.0,2,0,0,,75.0,66.79,45.6,79.44,0.08,2,1,1,,,68.1,2.3,pass,on_track
S0249,S0249-ML201-2,ML201,2,5,62.89,100.0,,67.82,0.1,0,0,1,,80.0,66.01,45.6,73.63,0.09,2,1,2,,,68.1,2.3,pass,on_track
S0249,S0249-ML201-2,ML201,2,6,73.95,100.0,81.67,,0.17,0,1,0,,83.33,67.33,63.63,73.63,0.1,2,2,2,,,68.1,2.3,pass,on_track
S0249,S0249-ML201-2,ML201,2,7,74.84,100.0,,,0.0,0,0,0,56.07,85.71,68.41,63.63,73.63,0.09,2,2,2,56.07,,68.1,2.3,pass,on_track
S0249,S0249-ML201-2,ML201,2,8,86.97,100.0,,78.7,0.29,0,0,1,56.07,87.5,70.73,63.63,75.32,0.11,2,2,3,56.07,,68.1,2.3,pass,on_track
S0249,S0249-ML201-2,ML201,2,9,65.31,100.0,64.9,,0.85,0,1,0,56.07,88.89,70.12,64.05,75.32,0.19,2,3,3,56.07,,68.1,2.3,pass,on_track
S0249,S0249-ML201-2,ML201,2,10,67.82,100.0,,,0.0,0,0,0,56.07,90.0,69.89,64.05,75.32,0.17,2,3,3,56.07,,68.1,2.3,pass,on_track
S0249,S0249-ML201-2,ML201,2,11,70.16,100.0,,49.96,0.21,0,0,1,56.07,90.91,69.92,64.05,68.98,0.18,2,3,4,56.07,,68.1,2.3,pass,on_track
S0249,S0249-ML201-2,ML201,2,12,65.0,100.0,,,0.0,0,0,0,56.07,91.67,69.51,64.05,68.98,0.16,2,3,4,56.07,,68.1,2.3,pass,on_track
S0249,S0249-ML201-2,ML201,2,13,78.57,0.0,,,0.0,0,0,0,56.07,84.62,70.2,64.05,68.98,0.15,2,3,4,56.07,,68.1,2.3,pass,on_track
S0249,S0249-ML201-2,ML201,2,14,79.13,100.0,,,0.0,0,0,0,56.07,85.71,70.84,64.05,68.98,0.14,2,3,4,56.07,71.99,68.1,2.3,pass,on_track
S0249,S0249-ST203-2,ST203,2,1,72.75,100.0,,,0.0,0,0,0,,100.0,72.75,,,0.0,0,0,0,,,65.4,2.04,pass,on_track
S0249,S0249-ST203-2,ST203,2,2,66.06,100.0,,59.78,0.62,0,0,1,,100.0,69.41,,59.78,0.31,0,0,1,,,65.4,2.04,pass,on_track
S0249,S0249-ST203-2,ST203,2,3,62.73,100.0,63.23,,0.1,0,1,0,,100.0,67.18,63.23,59.78,0.24,0,1,1,,,65.4,2.04,pass,on_track
S0249,S0249-ST203-2,ST203,2,4,66.25,0.0,,,0.0,0,0,0,,75.0,66.95,63.23,59.78,0.18,0,1,1,,,65.4,2.04,pass,on_track
S0249,S0249-ST203-2,ST203,2,5,57.49,100.0,,61.73,1.04,0,0,1,,80.0,65.06,63.23,60.76,0.35,0,1,2,,,65.4,2.04,pass,on_track
S0249,S0249-ST203-2,ST203,2,6,68.34,100.0,63.39,,1.71,0,1,0,,83.33,65.6,63.31,60.76,0.58,0,2,2,,,65.4,2.04,pass,on_track
S0249,S0249-ST203-2,ST203,2,7,75.61,0.0,,,0.0,2,0,0,66.96,71.43,67.03,63.31,60.76,0.49,2,2,2,66.96,,65.4,2.04,pass,on_track
S0249,S0249-ST203-2,ST203,2,8,65.13,0.0,,60.99,0.34,0,0,1,66.96,62.5,66.79,63.31,60.84,0.48,2,2,3,66.96,,65.4,2.04,pass,on_track
S0249,S0249-ST203-2,ST203,2,9,73.86,100.0,,,0.0,0,0,0,66.96,66.67,67.58,63.31,60.84,0.42,2,2,3,66.96,,65.4,2.04,pass,on_track
S0249,S0249-ST203-2,ST203,2,10,74.07,100.0,,,0.0,1,0,0,66.96,70.0,68.23,63.31,60.84,0.38,3,2,3,66.96,,65.4,2.04,pass,on_track
S0249,S0249-ST203-2,ST203,2,11,58.35,100.0,,78.48,0.27,0,0,1,66.96,72.73,67.33,63.31,65.25,0.37,3,2,4,66.96,,65.4,2.04,pass,on_track
S0249,S0249-ST203-2,ST203,2,12,66.18,100.0,73.74,,0.19,0,1,0,66.96,75.0,67.23,66.79,65.25,0.36,3,3,4,66.96,,65.4,2.04,pass,on_track
S0249,S0249-ST203-2,ST203,2,13,69.03,100.0,,,0.0,0,0,0,66.96,76.92,67.37,66.79,65.25,0.33,3,3,4,66.96,,65.4,2.04,pass,on_track
S0249,S0249-ST203-2,ST203,2,14,67.47,100.0,,,0.0,0,0,0,66.96,78.57,67.38,66.79,65.25,0.3,3,3,4,66.96,70.29,65.4,2.04,pass,on_track
S0249,S0249-AI204-2,AI204,2,1,64.01,100.0,,,0.0,0,0,0,,100.0,64.01,,,0.0,0,0,0,,,60.77,0.0,enroll,on_track
S0249,S0249-AI204-2,AI204,2,2,48.0,100.0,,38.2,0.57,0,0,1,,100.0,56.01,,38.2,0.28,0,0,1,,,60.77,0.0,enroll,on_track
S0249,S0249-AI204-2,AI204,2,3,54.27,100.0,53.36,,1.1,1,1,0,,100.0,55.43,53.36,38.2,0.56,1,1,1,,,60.77,0.0,enroll,on_track
S0249,S0249-AI204-2,AI204,2,4,60.13,0.0,,,0.0,0,0,0,,75.0,56.6,53.36,38.2,0.42,1,1,1,,,60.77,0.0,enroll,on_track
S0249,S0249-AI204-2,AI204,2,5,68.9,100.0,,56.09,0.92,0,0,1,,80.0,59.06,53.36,47.14,0.52,1,1,2,,,60.77,0.0,enroll,on_track
S0249,S0249-AI204-2,AI204,2,6,66.74,100.0,66.73,,0.05,0,1,0,,83.33,60.34,60.04,47.14,0.44,1,2,2,,,60.77,0.0,enroll,on_track
S0249,S0249-AI204-2,AI204,2,7,62.73,100.0,,,0.0,0,0,0,49.1,85.71,60.68,60.04,47.14,0.38,1,2,2,49.1,,60.77,0.0,enroll,on_track
